Timestamp,FileName,FolderPath,ActionType,InitiatingProcessFileName,InitiatingProcessCommandLine
"Apr 1, 2025 8:47:43 PM",api-ms-win-core-heap-l1-1-0.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\api-ms-win-core-heap-l1-1-0.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:43 PM",api-ms-win-core-interlocked-l1-1-0.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\api-ms-win-core-interlocked-l1-1-0.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:43 PM",api-ms-win-core-libraryloader-l1-1-0.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\api-ms-win-core-libraryloader-l1-1-0.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:43 PM",api-ms-win-core-localization-l1-2-0.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\api-ms-win-core-localization-l1-2-0.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:43 PM",api-ms-win-core-memory-l1-1-0.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\api-ms-win-core-memory-l1-1-0.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:43 PM",api-ms-win-core-namedpipe-l1-1-0.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\api-ms-win-core-namedpipe-l1-1-0.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:43 PM",api-ms-win-core-processenvironment-l1-1-0.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\api-ms-win-core-processenvironment-l1-1-0.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:43 PM",api-ms-win-core-processthreads-l1-1-0.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\api-ms-win-core-processthreads-l1-1-0.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:43 PM",api-ms-win-core-processthreads-l1-1-1.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\api-ms-win-core-processthreads-l1-1-1.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:43 PM",api-ms-win-core-profile-l1-1-0.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\api-ms-win-core-profile-l1-1-0.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:43 PM",api-ms-win-core-rtlsupport-l1-1-0.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\api-ms-win-core-rtlsupport-l1-1-0.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:43 PM",api-ms-win-core-string-l1-1-0.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\api-ms-win-core-string-l1-1-0.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:43 PM",api-ms-win-core-synch-l1-1-0.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\api-ms-win-core-synch-l1-1-0.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:43 PM",api-ms-win-core-synch-l1-2-0.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\api-ms-win-core-synch-l1-2-0.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:43 PM",api-ms-win-core-sysinfo-l1-1-0.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\api-ms-win-core-sysinfo-l1-1-0.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:43 PM",api-ms-win-core-timezone-l1-1-0.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\api-ms-win-core-timezone-l1-1-0.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:43 PM",api-ms-win-core-util-l1-1-0.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\api-ms-win-core-util-l1-1-0.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:43 PM",api-ms-win-crt-conio-l1-1-0.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\api-ms-win-crt-conio-l1-1-0.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:43 PM",api-ms-win-crt-convert-l1-1-0.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\api-ms-win-crt-convert-l1-1-0.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:43 PM",api-ms-win-crt-environment-l1-1-0.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\api-ms-win-crt-environment-l1-1-0.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:43 PM",api-ms-win-crt-filesystem-l1-1-0.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\api-ms-win-crt-filesystem-l1-1-0.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:43 PM",api-ms-win-crt-heap-l1-1-0.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\api-ms-win-crt-heap-l1-1-0.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:43 PM",api-ms-win-crt-locale-l1-1-0.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\api-ms-win-crt-locale-l1-1-0.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:43 PM",api-ms-win-crt-math-l1-1-0.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\api-ms-win-crt-math-l1-1-0.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:43 PM",api-ms-win-crt-multibyte-l1-1-0.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\api-ms-win-crt-multibyte-l1-1-0.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:43 PM",api-ms-win-crt-private-l1-1-0.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\api-ms-win-crt-private-l1-1-0.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:43 PM",api-ms-win-crt-process-l1-1-0.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\api-ms-win-crt-process-l1-1-0.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:43 PM",api-ms-win-crt-runtime-l1-1-0.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\api-ms-win-crt-runtime-l1-1-0.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:43 PM",api-ms-win-crt-stdio-l1-1-0.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\api-ms-win-crt-stdio-l1-1-0.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:43 PM",api-ms-win-crt-string-l1-1-0.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\api-ms-win-crt-string-l1-1-0.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:43 PM",api-ms-win-crt-time-l1-1-0.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\api-ms-win-crt-time-l1-1-0.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:43 PM",api-ms-win-crt-utility-l1-1-0.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\api-ms-win-crt-utility-l1-1-0.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",clretwrc.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\clretwrc.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",clrjit.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\clrjit.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",coreclr.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\coreclr.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",createdump.exe,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\createdump.exe,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",Microsoft.CodeAnalysis.CSharp.resources.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\cs\Microsoft.CodeAnalysis.CSharp.resources.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",Microsoft.CodeAnalysis.resources.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\cs\Microsoft.CodeAnalysis.resources.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",System.Private.ServiceModel.resources.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\cs\System.Private.ServiceModel.resources.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",System.Web.Services.Description.resources.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\cs\System.Web.Services.Description.resources.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",dbgshim.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\dbgshim.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",Microsoft.CodeAnalysis.CSharp.resources.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\de\Microsoft.CodeAnalysis.CSharp.resources.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",Microsoft.CodeAnalysis.resources.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\de\Microsoft.CodeAnalysis.resources.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",System.Private.ServiceModel.resources.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\de\System.Private.ServiceModel.resources.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",System.Web.Services.Description.resources.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\de\System.Web.Services.Description.resources.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",Microsoft.CodeAnalysis.CSharp.resources.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\es\Microsoft.CodeAnalysis.CSharp.resources.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",Microsoft.CodeAnalysis.resources.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\es\Microsoft.CodeAnalysis.resources.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",System.Private.ServiceModel.resources.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\es\System.Private.ServiceModel.resources.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",System.Web.Services.Description.resources.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\es\System.Web.Services.Description.resources.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",Microsoft.CodeAnalysis.CSharp.resources.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\fr\Microsoft.CodeAnalysis.CSharp.resources.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",Microsoft.CodeAnalysis.resources.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\fr\Microsoft.CodeAnalysis.resources.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",System.Private.ServiceModel.resources.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\fr\System.Private.ServiceModel.resources.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",System.Web.Services.Description.resources.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\fr\System.Web.Services.Description.resources.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",GetHelp.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\GetHelp.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",GetHelp.exe,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\GetHelp.exe,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",GraphQL.Client.Abstractions.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\GraphQL.Client.Abstractions.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",GraphQL.Client.Abstractions.Websocket.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\GraphQL.Client.Abstractions.Websocket.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",GraphQL.Client.Serializer.Newtonsoft.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\GraphQL.Client.Serializer.Newtonsoft.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",GraphQL.Primitives.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\GraphQL.Primitives.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",hostfxr.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\hostfxr.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",hostpolicy.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\hostpolicy.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",Microsoft.CodeAnalysis.CSharp.resources.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\it\Microsoft.CodeAnalysis.CSharp.resources.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",Microsoft.CodeAnalysis.resources.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\it\Microsoft.CodeAnalysis.resources.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",System.Private.ServiceModel.resources.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\it\System.Private.ServiceModel.resources.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",System.Web.Services.Description.resources.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\it\System.Web.Services.Description.resources.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",Microsoft.CodeAnalysis.CSharp.resources.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\ja\Microsoft.CodeAnalysis.CSharp.resources.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",Microsoft.CodeAnalysis.resources.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\ja\Microsoft.CodeAnalysis.resources.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",System.Private.ServiceModel.resources.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\ja\System.Private.ServiceModel.resources.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",System.Web.Services.Description.resources.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\ja\System.Web.Services.Description.resources.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",Microsoft.CodeAnalysis.CSharp.resources.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\ko\Microsoft.CodeAnalysis.CSharp.resources.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",Microsoft.CodeAnalysis.resources.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\ko\Microsoft.CodeAnalysis.resources.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",System.Private.ServiceModel.resources.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\ko\System.Private.ServiceModel.resources.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",System.Web.Services.Description.resources.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\ko\System.Web.Services.Description.resources.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",Markdig.Signed.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\Markdig.Signed.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",mi.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\mi.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",Microsoft.ApplicationInsights.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\Microsoft.ApplicationInsights.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",Microsoft.Bcl.AsyncInterfaces.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\Microsoft.Bcl.AsyncInterfaces.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",Microsoft.CodeAnalysis.CSharp.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\Microsoft.CodeAnalysis.CSharp.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",Microsoft.CodeAnalysis.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\Microsoft.CodeAnalysis.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",Microsoft.CSharp.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\Microsoft.CSharp.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",Microsoft.DiaSymReader.Native.amd64.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\Microsoft.DiaSymReader.Native.amd64.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",Microsoft.Extensions.Configuration.Abstractions.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\Microsoft.Extensions.Configuration.Abstractions.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",Microsoft.Extensions.Configuration.Binder.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\Microsoft.Extensions.Configuration.Binder.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",Microsoft.Extensions.Configuration.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\Microsoft.Extensions.Configuration.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",Microsoft.Extensions.DependencyInjection.Abstractions.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\Microsoft.Extensions.DependencyInjection.Abstractions.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",Microsoft.Extensions.DependencyInjection.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\Microsoft.Extensions.DependencyInjection.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",Microsoft.Extensions.Logging.Abstractions.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\Microsoft.Extensions.Logging.Abstractions.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",Microsoft.Extensions.Logging.Configuration.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\Microsoft.Extensions.Logging.Configuration.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",Microsoft.Extensions.Logging.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\Microsoft.Extensions.Logging.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",Microsoft.Extensions.ObjectPool.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\Microsoft.Extensions.ObjectPool.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",Microsoft.Extensions.Options.ConfigurationExtensions.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\Microsoft.Extensions.Options.ConfigurationExtensions.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",Microsoft.Extensions.Options.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\Microsoft.Extensions.Options.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",Microsoft.Extensions.Primitives.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\Microsoft.Extensions.Primitives.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",Microsoft.Graphics.Canvas.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\Microsoft.Graphics.Canvas.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",Microsoft.Graphics.Canvas.Interop.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\Microsoft.Graphics.Canvas.Interop.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",Microsoft.Identity.Client.Broker.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\Microsoft.Identity.Client.Broker.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",Microsoft.Identity.Client.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\Microsoft.Identity.Client.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
"Apr 1, 2025 8:47:44 PM",Microsoft.Identity.Client.Extensions.Msal.dll,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\Microsoft.Identity.Client.Extensions.Msal.dll,FileCreated,svchost.exe,svchost.exe -k wsappx -p
